,Acc_superm,Acc_postof,Acc_parks_,Acc_jobs_t,Acc_hospit
5822,15,4,14,23717,0
5823,3,1,10,4799,0
5824,5,2,6,11875,0
5825,4,0,13,4743,0
5826,0,0,4,1134,1
5827,11,3,10,27329,0
5828,42,6,64,59527,2
5829,6,2,4,8109,0
5830,4,1,16,32738,1
5831,8,4,12,100298,0
5832,39,3,33,44012,2
5833,0,0,1,530,0
5834,24,4,14,28277,2
5835,39,11,52,132913,5
5836,39,10,36,86197,2
5837,1,0,1,565,0
5838,0,0,0,48,0
5839,8,2,9,5579,0
5840,16,3,12,33168,1
5841,11,4,27,23618,1
5842,9,4,47,30535,1
5843,23,4,11,29845,2
5844,9,3,12,20307,0
5845,2,1,1,3288,0
5846,13,4,19,27678,2
5847,67,7,62,142339,2
5848,8,2,16,12253,1
5849,3,0,1,9073,0
5850,24,4,12,27596,2
5851,18,2,9,29896,1
5852,15,3,9,18885,2
5853,2,0,4,1394,0
5854,8,2,21,54290,2
5855,41,5,47,32773,2
5856,5,3,3,31793,0
5857,21,2,10,30334,1
5858,53,6,37,170588,1
5859,17,4,5,29269,2
5860,22,4,49,37254,0
5861,8,1,13,13767,0
5862,11,2,8,11846,1
5863,0,0,2,666,0
5864,6,2,11,6491,0
5865,10,3,9,30190,1
5866,2,2,0,10480,0
5867,51,9,94,233214,2
5868,7,3,7,20971,1
5869,14,5,32,25770,1
5870,0,0,0,0,0
5871,20,5,20,41928,3
5872,0,0,1,4521,0
5873,11,2,12,17378,0
5874,1,1,0,11014,0
5875,12,3,18,15482,0
5876,4,1,7,24026,0
5877,0,0,0,48,0
5878,4,1,7,11829,1
5879,17,4,34,42468,0
5880,32,7,16,100223,0
5881,12,2,9,8112,0
5882,12,4,18,75310,2
5883,21,4,13,39879,2
5884,32,7,49,42590,1
5885,0,0,0,9138,0
5886,8,2,12,15865,0
5887,15,2,12,24360,1
5888,9,4,19,27454,1
5889,3,1,6,8370,1
5890,0,0,4,21621,0
5891,1,1,7,2660,0
5892,6,1,8,10544,1
5893,40,7,71,78681,1
5894,1,1,3,49624,0
5895,0,1,5,63772,0
5896,17,2,23,16476,1
5897,41,9,34,83782,1
5898,3,1,5,112930,0
5899,1,0,5,1008,0
5900,2,1,8,3478,0
5901,6,1,6,4640,0
5902,31,12,85,256548,4
5903,2,0,1,4413,0
5904,4,2,13,8181,0
5905,10,3,10,13384,0
5906,9,2,7,24798,0
5907,4,0,11,3511,0
5908,9,2,23,14529,0
5909,2,1,2,2497,0
5910,3,2,14,18435,0
5911,5,0,4,2085,0
5912,13,3,15,24122,0
5913,41,7,51,198961,2
5914,7,2,5,15119,0
5915,1,1,4,1697,0
5916,32,4,31,38810,1
5917,4,0,2,4306,0
5918,19,2,16,42375,1
5919,59,5,58,130017,2
5920,5,0,12,5090,0
5921,27,5,59,65050,1
5922,39,6,35,175006,1
5923,2,0,1,625,0
5924,4,1,5,11417,1
5925,5,1,7,8767,0
5926,0,0,4,15361,0
5927,2,0,11,4969,0
5928,2,1,6,11020,1
5929,6,2,7,15436,0
5930,8,2,5,10307,1
5931,13,3,17,21875,0
5932,4,0,11,2860,0
5933,9,2,16,42091,2
5934,15,2,18,11049,0
5935,58,8,57,94404,2
5936,21,2,26,25361,1
5937,3,1,4,41422,0
5938,2,0,5,1989,0
5939,9,1,13,8672,1
5940,16,4,33,45650,1
5941,10,2,17,58558,1
5942,5,1,11,11922,1
5943,30,3,14,25465,1
5944,13,1,19,13260,1
5945,6,0,5,41629,0
5946,2,0,3,1559,0
5947,35,6,64,97577,0
5948,0,0,1,401,0
5949,0,0,0,128,0
5950,31,10,14,99223,1
5951,10,3,10,43665,0
5952,4,1,10,3052,0
5953,1,0,2,11217,0
5954,4,2,10,11870,1
5955,6,0,12,4741,0
5956,3,2,7,77176,0
5957,8,2,9,25973,1
5958,3,0,3,1723,0
5959,4,0,3,1771,0
5960,0,0,1,314,0
5961,6,2,7,4635,0
5962,21,5,31,28275,0
5963,14,5,43,25747,0
5964,1,0,5,1628,0
5965,37,5,21,87286,2
5966,7,2,19,33454,1
5967,0,1,3,546,0
5968,11,2,26,35998,0
5969,1,0,10,2569,0
5970,0,0,0,627,0
5971,1,0,2,1136,0
5972,5,0,8,2987,0
5973,3,0,3,3772,0
5974,46,6,38,59573,2
5975,2,0,2,7078,0
5976,16,1,21,9605,0
5977,15,3,8,20486,2
5978,9,4,21,14481,0
5979,11,1,4,6549,1
5980,31,5,11,32629,3
5981,14,1,20,11041,1
5982,17,5,28,40995,1
5983,4,0,9,3302,0
5984,0,0,0,1,0
5985,2,0,1,7949,0
5986,0,1,6,8836,1
5987,11,3,26,21016,1
5988,10,2,16,6701,0
5989,11,5,17,36932,1
5990,7,1,8,3683,1
5991,5,5,3,137014,0
5992,1,0,1,1403,0
5993,10,2,13,12499,1
5994,9,2,21,25228,1
5995,1,0,1,7339,0
5996,19,5,33,37152,1
5997,7,1,5,41494,0
5998,66,7,57,193531,2
5999,4,2,8,18540,1
6000,8,2,16,50881,2
6001,47,7,58,127258,2
6002,7,0,8,9712,1
6003,3,0,4,1841,0
6004,5,2,12,13530,0
6005,8,2,10,18289,1
6006,7,1,14,4862,0
6007,13,3,12,17314,1
6008,5,0,5,52370,0
6009,8,1,6,24628,1
6010,13,4,25,24726,1
6011,6,3,13,11733,0
6012,6,2,15,9809,0
6013,17,6,24,58612,3
6014,5,4,11,23498,1
6015,11,2,11,19942,1
6016,4,0,10,3465,0
6017,12,3,30,26367,0
6018,18,2,10,15868,1
6019,15,2,19,13417,1
6020,66,9,95,229434,4
6021,4,1,5,17086,1
6022,9,1,13,12601,0
6023,9,2,15,15133,0
6024,7,1,6,23482,1
6025,6,2,11,120306,0
6026,34,5,43,45947,2
6027,4,1,3,3570,0
6028,2,1,12,13006,1
6029,15,2,18,10378,0
6030,0,0,0,1129,0
6031,2,0,7,2168,0
6032,14,2,19,17766,0
6033,4,0,1,4747,0
6034,16,6,29,52139,1
6035,0,0,3,264,0
6036,4,0,3,1846,0
6037,0,1,4,1096,0
6038,6,1,13,7783,0
6039,9,3,18,17079,1
6040,0,0,0,481,0
6041,7,2,27,20978,0
6042,5,2,9,23155,0
6043,1,0,5,2470,0
6044,0,0,2,600,0
6045,35,11,21,82074,2
6046,11,3,16,17846,0
6047,13,3,40,77836,1
6048,13,2,30,40276,1
6049,7,1,5,10889,0
6050,11,4,28,18239,0
6051,6,1,11,7059,0
6052,34,11,66,241304,4
6053,1,0,5,1561,0
6054,6,1,4,20982,1
6055,2,0,3,3772,0
6056,27,5,61,49137,0
6057,10,3,11,40732,1
6058,24,7,46,45154,1
6059,19,3,30,16572,1
6060,22,11,60,173781,5
6061,12,4,29,22197,1
6062,8,3,44,22604,0
6063,0,0,0,1115,0
6064,8,2,10,8320,0
6065,6,1,4,6963,0
6066,37,4,18,44672,0
6067,42,6,34,118049,0
6068,1,0,3,1203,0
6069,2,0,4,1163,0
6070,37,5,32,167606,1
6071,0,0,0,279,0
6072,10,4,45,32573,0
6073,10,1,8,14568,1
6074,12,4,14,25590,1
6075,17,7,27,29069,0
6076,16,3,12,21173,1
6077,10,2,16,13565,0
6078,3,2,3,8062,0
6079,44,5,25,132505,0
6080,6,2,11,6351,0
6081,10,2,18,62049,1
6082,5,6,5,135553,0
6083,2,0,5,2444,0
6084,26,6,20,64074,1
6085,9,3,22,15966,0
6086,2,1,2,1231,0
6087,7,4,16,16951,1
6088,26,4,17,76932,1
6089,34,9,41,87679,4
6090,0,0,1,145,0
6091,0,1,1,383,0
6092,8,2,14,62289,2
6093,13,3,15,24122,0
6094,9,2,11,10486,0
6095,1,0,1,2049,0
6096,24,5,16,59775,1
6097,14,1,21,47118,1
6098,12,2,17,61015,2
6099,6,1,8,7523,1
6100,7,2,7,36108,1
6101,25,6,16,64001,1
6102,5,0,4,15795,0
6103,0,0,1,51,0
6104,7,1,4,22465,1
6105,1,0,3,992,0
6106,5,2,13,15508,1
6107,30,7,49,42622,2
6108,6,1,4,21172,1
6109,34,4,12,33136,2
6110,13,6,52,137749,3
6111,7,4,9,25214,0
6112,7,1,6,22580,0
6113,7,0,10,5919,0
6114,3,0,6,7328,0
6115,4,3,13,8144,1
6116,7,1,6,23555,1
6117,18,2,12,31093,1
6118,14,2,28,26880,1
6119,8,0,8,11353,0
6120,8,0,14,7650,0
6121,3,1,5,7892,1
6122,2,4,6,88386,0
6123,35,6,64,97577,0
6124,7,3,16,23161,2
6125,2,0,4,1547,0
6126,0,1,3,1007,0
6127,51,6,33,121844,0
6128,13,2,7,18618,1
6129,9,2,8,17412,0
6130,7,2,15,22952,1
6131,0,0,1,6687,0
6132,21,8,57,121296,4
6133,2,1,10,13325,1
6134,47,4,50,124768,2
6135,46,6,76,72184,1
6136,6,0,11,4160,0
6137,2,1,14,10312,1
6138,42,4,22,81535,0
6139,5,2,1,37836,0
6140,13,4,22,65033,2
6141,10,3,13,15449,0
6142,17,2,26,14697,1
6143,19,4,33,34161,1
6144,27,5,14,31683,2
6145,0,0,0,8,0
6146,14,4,31,43083,1
6147,4,0,2,1542,0
6148,61,7,51,208617,1
6149,5,2,8,15004,1
6150,15,3,8,20643,2
6151,0,0,0,48,0
6152,11,3,19,15408,0
6153,4,0,6,14520,0
6154,6,1,4,13954,0
6155,21,4,49,38277,0
6156,10,3,12,23474,1
6157,7,1,8,6847,1
6158,6,4,37,60834,2
6159,1,1,5,3261,0
6160,9,2,11,28805,1
6161,6,2,14,13886,0
6162,8,3,7,9854,0
6163,40,5,44,84468,2
6164,0,0,6,2767,1
6165,0,0,0,1440,0
6166,32,10,17,97641,1
6167,0,1,4,1129,0
6168,14,1,16,8074,0
6169,8,2,17,11303,0
6170,23,6,40,34476,0
6171,10,3,14,17153,0
6172,11,4,12,27926,1
6173,0,0,0,2319,1
6174,14,2,9,34453,0
6175,8,5,11,28108,1
6176,18,6,17,51280,2
6177,10,2,8,23692,0
6178,38,7,76,145127,1
6179,0,0,3,8685,0
6180,7,1,8,7579,1
6181,11,1,17,8059,1
6182,7,4,17,16879,1
6183,8,1,11,16018,1
6184,0,0,5,2424,0
6185,3,0,3,1315,0
6186,1,1,7,11024,1
6187,0,0,5,527,0
6188,35,11,21,83304,2
6189,5,1,13,6233,0
6190,0,0,0,10198,0
6191,18,5,36,72634,2
6192,8,2,21,14919,0
6193,6,2,26,52614,2
6194,18,4,13,25168,0
6195,17,4,22,15443,1
6196,8,6,21,19037,1
6197,14,1,21,10396,0
6198,6,2,9,11387,0
6199,2,2,10,6610,1
6200,1,2,3,7278,0
6201,16,2,25,67528,1
6202,1,0,1,205,0
6203,8,2,14,15035,0
6204,13,3,37,76598,1
6205,0,0,0,467,0
6206,53,7,33,157365,0
6207,0,0,1,577,0
6208,33,6,50,42673,1
6209,2,1,5,12397,1
6210,0,0,0,2,0
6211,14,3,16,77857,0
6212,4,1,7,6392,1
6213,6,2,7,10253,1
6214,11,3,8,16104,1
6215,9,2,11,27685,0
6216,4,5,2,116042,0
6217,28,5,38,26819,2
6218,1,0,10,2569,0
6219,7,0,10,6440,0
6220,39,5,34,52046,2
6221,0,0,2,829,0
6222,14,4,21,52990,2
6223,5,0,4,3425,1
6224,0,0,0,42,0
6225,9,2,19,16682,1
6226,5,1,3,3794,1
6227,9,2,17,13877,0
6228,0,0,0,5691,0
6229,7,2,12,17448,0
6230,10,3,20,16001,0
6231,9,2,19,16775,1
6232,25,5,43,52783,1
6233,4,1,7,83742,0
6234,5,2,9,11620,0
6235,0,0,0,0,0
6236,8,1,8,15425,0
6237,8,1,6,16142,0
6238,5,3,5,11739,0
6239,5,0,3,3405,1
6240,6,2,11,11412,0
6241,8,2,15,22055,0
6242,4,2,18,34464,0
6243,7,5,18,33226,1
6244,0,0,1,43,0
6245,7,2,5,18543,0
6246,28,3,15,66087,1
6247,15,4,10,21660,0
6248,3,0,7,1777,0
6249,0,0,2,273,0
6250,5,2,6,20234,0
6251,0,0,2,146,0
6252,4,3,16,13602,1
6253,13,3,28,139006,0
6254,5,1,6,4177,0
6255,7,1,5,6894,1
6256,8,3,16,17194,1
6257,0,0,1,707,0
6258,1,0,9,3047,0
6259,9,3,14,22855,1
6260,9,2,20,41834,2
6261,1,0,0,182,0
6262,10,4,25,28023,0
6263,1,1,2,785,0
6264,25,3,9,17590,1
6265,33,5,13,34633,1
6266,8,3,17,10812,0
6267,13,1,17,10817,1
6268,52,5,38,126000,0
6269,51,6,72,103253,2
6270,36,9,37,88387,2
6271,9,2,14,46542,0
6272,6,1,9,7712,1
6273,34,4,14,33198,2
6274,13,4,44,65562,1
6275,1,0,4,1404,0
6276,7,1,7,5041,0
6277,1,0,1,446,0
6278,10,4,41,28475,0
6279,23,4,25,34262,2
6280,4,1,8,3445,0
6281,4,0,3,4881,0
6282,42,4,24,117152,1
6283,4,2,27,9221,0
6284,2,1,1,2841,0
6285,2,0,4,4536,0
6286,13,1,16,15849,1
6287,8,1,11,7285,1
6288,8,1,9,5809,0
6289,9,4,46,24474,0
6290,0,0,0,1129,0
6291,3,1,21,34084,1
6292,0,0,2,629,0
6293,11,3,25,19944,1
6294,13,3,16,77117,0
6295,8,1,6,24618,1
6296,5,1,11,10299,1
6297,38,2,43,37325,3
6298,10,3,12,18862,0
6299,12,3,12,22059,0
6300,5,2,11,5663,0
6301,2,1,11,7945,0
6302,1,0,5,4685,0
6303,0,0,0,3469,0
6304,62,9,60,203639,1
6305,6,2,10,6433,0
6306,43,7,49,198280,2
6307,1,1,0,1394,0
6308,30,5,43,38819,0
6309,3,0,1,4569,0
6310,20,6,31,40065,0
6311,7,2,17,14912,0
6312,35,4,12,32493,2
6313,2,1,3,2403,0
6314,40,4,24,79766,1
6315,15,2,18,11622,1
6316,4,1,13,6658,0
6317,2,0,2,936,0
6318,19,3,21,20439,0
6319,9,2,11,28846,1
6320,0,0,4,959,0
6321,17,2,30,16190,1
6322,4,2,8,11623,1
6323,15,3,10,18020,0
6324,2,1,4,2150,0
6325,26,7,45,83143,4
6326,8,3,6,14591,1
6327,9,7,34,65601,2
6328,20,7,40,37180,1
6329,0,0,0,1350,0
6330,17,3,13,38822,0
6331,0,0,4,95,0
6332,60,4,52,128617,2
6333,7,3,44,20933,0
6334,1,0,2,7484,0
6335,13,3,24,35891,1
6336,42,8,67,158669,2
6337,17,5,33,27710,0
6338,6,2,16,11027,0
6339,2,1,6,6586,0
6340,8,3,7,9788,0
6341,20,6,9,48092,0
6342,28,4,26,44084,1
6343,1,0,1,8702,0
6344,0,0,1,585,0
6345,4,1,6,10324,1
6346,16,3,11,28600,2
6347,6,3,20,16422,1
6348,1,0,3,819,0
6349,49,5,58,117141,2
6350,24,5,38,42424,0
6351,6,2,6,35585,1
6352,8,1,10,7328,1
6353,39,8,30,79266,1
6354,6,2,13,6615,0
6355,1,0,1,449,0
6356,0,0,6,982,0
6357,22,2,12,41569,0
6358,14,5,14,35193,2
6359,8,1,11,6085,0
6360,15,7,36,71314,4
6361,18,3,27,146665,2
6362,15,3,8,20500,2
6363,1,0,0,4179,0
6364,16,2,14,38182,0
6365,1,2,4,66153,0
6366,6,2,11,14715,0
6367,8,2,5,33365,0
6368,11,2,13,11394,1
6369,9,5,19,52861,3
6370,4,0,6,2951,0
6371,19,3,17,20545,1
6372,6,2,5,13546,0
6373,1,0,0,2284,1
6374,27,3,19,39085,1
6375,1,2,7,8612,0
6376,8,2,14,13789,1
6377,4,0,3,10836,0
6378,8,2,19,11667,0
6379,7,1,10,5441,0
6380,0,0,0,281,0
6381,10,2,14,8515,0
6382,41,6,15,38629,2
6383,1,0,5,1803,0
6384,13,4,24,22707,1
6385,1,0,4,1413,0
6386,1,1,12,4443,0
6387,1,0,2,3435,0
6388,8,2,9,8656,0
6389,5,1,10,7150,1
6390,21,2,11,31219,1
6391,18,2,30,28526,0
6392,15,3,13,26142,0
6393,0,0,1,4115,0
6394,1,0,2,12348,0
6395,12,2,15,9243,0
6396,10,2,16,12306,0
6397,12,1,13,15950,1
6398,10,3,14,41353,1
6399,22,5,38,49090,1
6400,11,5,18,32119,1
6401,3,2,14,5829,0
6402,6,2,14,11850,1
6403,1,0,2,7730,0
6404,8,3,10,15663,0
6405,4,1,8,9710,0
6406,32,4,50,174525,1
6407,0,0,3,826,0
6408,0,0,1,371,0
6409,14,1,18,11081,1
6410,0,0,0,5175,0
6411,13,3,15,62068,0
6412,35,5,54,46435,2
6413,15,7,16,39383,2
6414,46,12,99,291715,4
6415,47,6,33,183331,1
6416,10,4,40,28475,0
6417,6,1,9,10874,0
6418,1,1,10,35762,0
6419,1,0,2,1548,0
6420,24,4,18,49809,1
6421,30,5,20,37139,1
6422,14,3,23,71975,2
6423,27,6,17,63391,1
6424,0,0,0,1350,0
6425,0,0,0,1357,0
6426,27,5,41,36983,1
6427,20,8,60,159433,5
6428,19,3,44,25677,0
6429,0,0,4,19794,0
6430,3,1,6,18182,1
6431,1,1,11,10065,0
6432,4,0,5,41374,0
6433,10,2,22,20640,0
6434,5,1,9,7072,1
6435,3,1,16,17901,0
6436,50,6,50,190218,1
6437,11,2,15,14723,1
6438,3,1,6,11532,1
6439,37,5,49,30285,2
6440,45,7,20,44960,3
6441,2,0,1,5098,0
6442,19,5,11,34972,0
6443,10,4,32,25213,0
6444,10,3,21,18669,1
6445,17,4,12,26304,1
6446,10,1,6,16545,1
6447,0,0,3,791,0
6448,1,0,3,1166,0
6449,60,7,79,200698,2
6450,27,3,42,131763,0
6451,6,2,14,10423,0
6452,0,0,0,117,0
6453,40,4,35,68187,1
6454,15,4,45,36388,0
6455,19,3,15,37603,1
6456,5,0,12,5108,0
6457,1,0,10,2505,0
6458,22,3,27,39064,1
6459,4,2,5,2935,0
6460,6,2,13,12022,0
6461,21,3,11,17262,2
6462,13,5,18,29473,2
6463,4,2,20,34590,0
6464,3,0,3,65439,0
6465,14,1,13,7535,0
6466,28,4,25,47034,1
6467,1,0,1,1293,0
6468,34,5,46,186702,2
6469,4,0,6,2883,0
6470,10,4,15,24401,1
6471,17,2,9,15321,1
6472,12,2,17,8922,0
6473,3,2,14,7717,0
6474,38,5,61,47146,1
6475,5,1,8,10391,0
6476,29,5,19,32096,2
6477,0,0,0,5953,0
6478,37,7,20,95488,0
6479,0,0,4,1477,0
6480,3,0,3,10389,0
6481,0,0,1,66,0
6482,1,0,2,7724,0
6483,14,1,13,7538,0
6484,20,6,32,41060,0
6485,3,0,2,9995,0
6486,0,0,0,4733,0
6487,6,2,24,16173,0
6488,12,3,18,28327,1
6489,25,3,24,34563,1
6490,28,6,43,37936,0
6491,8,4,17,17702,1
6492,12,5,21,22236,0
6493,17,3,21,19240,0
6494,1,0,3,1181,0
6495,26,2,13,21569,2
6496,16,4,50,67324,1
6497,40,5,62,44566,1
6498,35,5,26,39592,1
6499,9,4,16,53611,2
6500,0,0,2,233,0
6501,1,1,1,4611,0
6502,12,1,3,12065,1
6503,0,0,0,19,0
6504,6,3,13,16781,1
6505,7,1,12,14526,0
6506,3,2,11,18429,0
6507,2,0,5,2053,0
6508,21,5,34,46427,1
6509,11,4,20,21691,1
6510,14,2,18,10160,0
6511,10,3,7,33013,0
6512,17,5,36,49666,1
6513,1,1,5,9920,1
6514,28,6,19,75874,1
6515,4,2,15,9603,0
6516,12,4,19,77975,2
6517,10,3,17,14471,0
6518,11,2,16,10057,0
6519,3,1,3,40256,0
6520,22,5,37,47693,1
6521,10,2,23,18063,0
6522,3,1,5,4775,1
6523,14,1,16,8623,0
6524,0,0,1,4297,0
6525,13,2,19,22888,1
6526,8,3,5,12076,0
6527,5,5,4,142796,0
6528,22,5,35,40930,1
6529,0,0,5,177,0
6530,3,0,4,20377,0
6531,3,2,9,14815,1
6532,4,1,9,3652,0
6533,3,1,9,2986,0
6534,8,2,18,16266,0
6535,9,3,15,15242,1
6536,3,0,4,11565,0
6537,2,0,6,9471,1
6538,5,1,2,5470,1
6539,11,2,18,15871,1
6540,27,6,58,48690,0
6541,4,0,6,50689,0
6542,2,0,3,4770,1
6543,8,2,10,11965,0
6544,4,3,30,40078,2
6545,0,0,0,421,0
6546,14,2,18,12566,1
6547,5,2,16,10151,0
6548,14,5,26,37746,1
6549,22,5,37,42910,1
6550,33,5,19,70912,1
6551,7,0,7,3610,0
6552,23,5,24,35209,1
6553,6,1,8,6828,1
6554,56,6,42,186581,1
6555,8,1,8,6160,0
6556,17,3,10,25049,1
6557,21,5,22,33739,1
6558,1,0,10,2569,0
6559,0,0,0,6742,0
6560,31,2,31,33855,2
6561,4,3,13,7079,1
6562,15,1,14,40335,0
6563,36,5,16,35025,2
6564,16,4,17,16699,0
6565,12,5,22,36363,1
6566,10,2,16,13514,0
6567,6,0,11,4333,0
6568,10,2,10,18208,1
6569,9,1,9,17704,0
6570,0,0,0,1551,0
6571,8,2,5,34144,0
6572,7,3,14,77333,0
6573,31,4,37,32279,1
6574,36,5,46,75272,1
6575,9,3,53,27949,0
6576,11,6,40,121175,2
6577,0,0,0,3583,0
6578,16,4,16,53730,2
6579,14,2,6,20646,1
6580,29,7,57,48108,0
6581,41,8,75,190122,2
6582,0,0,0,0,0
6583,8,1,26,9861,0
6584,18,2,23,19122,1
6585,25,5,33,41172,1
6586,7,4,16,16600,1
6587,10,4,19,11701,0
6588,5,2,6,19979,0
6589,22,2,30,19543,0
6590,4,0,2,3800,1
6591,15,2,11,30837,0
6592,46,6,26,147339,0
6593,3,1,13,10775,0
6594,0,0,6,376,0
6595,0,0,0,445,0
6596,48,6,27,50174,3
6597,1,0,0,1346,0
6598,21,6,22,54319,2
6599,13,2,26,21598,0
6600,21,2,13,34269,2
6601,6,4,7,21869,1
6602,0,0,0,1607,0
6603,10,1,13,12240,1
6604,4,3,5,21740,1
6605,29,5,36,27294,2
6606,2,1,16,8452,0
6607,1,1,5,3397,0
6608,16,3,12,23788,1
6609,8,1,7,5686,0
6610,7,3,24,20884,0
6611,10,2,10,24447,1
6612,7,0,11,5525,0
6613,7,1,14,6927,0
6614,60,8,82,214704,4
6615,5,0,7,3269,0
6616,8,2,10,7757,0
6617,1,0,0,1346,0
6618,9,2,15,7665,0
6619,5,0,12,3691,0
6620,6,4,16,13300,1
6621,2,0,6,1954,0
6622,12,2,14,9191,0
6623,4,1,12,23443,0
6624,19,7,60,50726,1
6625,7,3,33,30207,1
6626,13,5,17,26000,1
6627,13,4,19,31712,2
6628,39,7,35,96698,1
6629,17,1,10,23490,1
6630,0,0,0,190,0
6631,9,6,20,20530,1
6632,4,0,6,14531,0
6633,7,3,26,20338,0
6634,1,1,8,3591,0
6635,1,0,0,3176,0
6636,0,0,0,582,0
6637,57,7,42,192913,1
6638,13,2,9,19529,1
6639,12,4,54,31003,0
6640,23,5,23,30401,1
6641,3,0,5,13247,0
6642,7,2,7,40465,1
6643,22,6,58,56207,1
6644,14,1,15,16980,1
6645,1,1,1,24764,0
6646,42,6,14,37923,2
6647,19,5,31,41750,0
6648,15,2,27,25350,0
6649,19,4,32,31951,1
6650,19,4,17,31050,1
6651,2,1,3,2132,0
6652,9,2,9,9368,0
6653,4,2,20,35659,0
6654,1,0,5,4592,0
6655,3,0,5,12193,0
6656,5,2,10,12980,1
6657,0,0,0,821,0
6658,1,0,3,2928,0
6659,1,1,5,37953,0
6660,9,4,13,27494,1
6661,0,0,1,68,0
6662,11,1,4,9368,0
6663,13,5,25,28153,0
6664,19,6,36,45255,0
6665,4,1,17,22495,1
6666,4,0,1,4915,0
6667,61,5,54,126717,2
6668,1,1,3,577,0
6669,5,2,7,36939,1
6670,18,3,14,47998,0
6671,6,2,24,52222,2
6672,5,2,10,37905,0
6673,5,3,5,11760,0
6674,4,0,1,3231,1
6675,19,5,13,36109,0
6676,0,0,4,923,0
6677,2,0,0,689,0
6678,26,2,14,29997,1
6679,7,2,19,10457,0
6680,24,4,45,39465,0
6681,15,4,12,21793,0
6682,11,2,11,13491,1
6683,17,2,26,17142,1
6684,15,2,18,20191,1
6685,10,2,17,61759,1
6686,12,1,17,10394,1
6687,15,4,26,30144,0
6688,6,1,6,6463,0
6689,15,4,34,31828,0
6690,26,3,35,23225,1
6691,24,5,38,33014,1
6692,21,4,41,31489,0
6693,3,2,0,35186,0
6694,10,3,13,15527,0
6695,2,0,3,2988,1
6696,41,3,37,42386,1
6697,1,1,2,10172,0
6698,49,5,44,62693,2
6699,2,1,5,2379,0
6700,24,6,14,73743,0
6701,40,6,15,42273,3
6702,31,8,19,87757,1
6703,2,1,6,1813,0
6704,9,5,19,21994,1
6705,9,4,18,19676,1
6706,16,1,23,17911,0
6707,19,5,41,75188,1
6708,8,3,11,16843,0
6709,45,7,57,207744,2
6710,43,7,72,64427,1
6711,18,7,54,116503,4
6712,6,1,26,48623,1
6713,52,5,54,119900,1
6714,5,1,5,16511,0
6715,1,1,3,1958,0
6716,2,0,5,1880,0
6717,38,4,26,42066,2
6718,6,1,7,3199,0
6719,2,0,0,2437,1
6720,34,10,41,86902,3
6721,1,0,5,1070,0
6722,1,0,10,2505,0
6723,3,0,3,42206,0
6724,2,0,0,1366,0
6725,11,4,13,24154,1
6726,11,4,25,26853,0
6727,14,1,17,15369,0
6728,0,0,2,433,0
6729,2,1,1,1140,0
6730,8,3,16,8841,0
6731,15,5,37,30057,1
6732,0,0,1,346,0
6733,10,1,18,21474,0
6734,13,3,11,14574,0
6735,0,0,3,0,0
6736,1,0,0,2967,1
6737,1,0,2,849,0
6738,19,6,32,33879,1
6739,23,5,14,35934,1
6740,20,4,36,47607,1
6741,11,4,19,45606,1
6742,0,1,2,6397,0
6743,29,4,29,162805,2
6744,19,3,17,19997,1
6745,36,5,44,98279,1
6746,30,7,54,43862,1
6747,33,6,57,96343,0
6748,0,0,3,64,0
6749,10,3,12,19904,0
6750,20,5,16,58835,2
6751,19,5,17,29264,0
6752,1,2,0,54515,0
6753,10,3,14,31816,1
6754,0,0,0,1363,0
6755,7,0,10,6378,0
6756,86,11,85,238348,2
6757,7,1,16,14775,1
6758,1,1,6,2212,0
6759,0,0,5,2061,0
6760,0,0,0,0,0
6761,8,3,16,29658,0
6762,3,1,12,8562,0
6763,4,2,3,10732,0
6764,12,4,13,24898,1
6765,18,7,63,172374,4
6766,15,3,15,51096,0
6767,1,1,2,2210,0
6768,1,0,10,2544,0
6769,24,6,46,41576,0
6770,3,1,14,21168,1
6771,2,1,2,14643,0
6772,3,0,6,29810,0
6773,0,1,1,5705,0
6774,8,2,11,41922,1
6775,0,0,3,805,0
6776,0,0,0,140,0
6777,20,5,20,41927,3
6778,44,3,52,51685,2
6779,10,1,13,10164,1
6780,3,0,9,2226,0
6781,1,0,2,760,0
6782,48,5,39,108423,1
6783,20,5,14,32691,1
6784,1,0,1,9690,0
6785,5,1,12,16934,1
6786,21,6,23,56314,1
6787,5,3,35,18661,0
6788,2,0,2,5292,0
6789,14,4,38,71315,1
6790,4,1,6,73894,0
6791,13,2,12,19711,1
6792,18,6,28,70455,3
6793,8,1,9,12190,0
6794,20,3,27,145708,2
6795,24,4,39,39013,0
6796,22,4,35,28864,0
6797,1,0,1,1971,0
6798,10,4,19,58669,2
6799,21,4,35,27138,0
6800,11,3,23,24231,0
6801,8,3,27,54037,2
6802,27,4,16,31577,2
6803,25,2,41,21681,1
6804,0,0,4,19609,0
6805,8,2,7,20730,1
6806,0,0,0,1487,0
6807,6,2,12,6517,0
6808,7,2,16,12252,1
6809,1,0,3,1333,0
6810,9,2,16,11377,0
6811,8,3,11,23294,1
6812,9,3,17,41662,1
6813,3,1,1,4285,0
6814,5,0,7,2562,0
6815,47,4,40,54808,2
6816,8,2,10,8877,0
6817,0,0,0,589,0
6818,14,6,31,74287,3
6819,1,0,5,22545,0
6820,0,0,2,2228,0
6821,12,1,17,10109,1
6822,10,3,14,15704,0
6823,1,0,7,2161,0
